student,currProb,course,session,priorTutorAction,reward,probIndexinLevel,difficultProblemCountSolved,CurrPro_avgProbTimeWE,cumul_RrightAppRatio,UseCount,ruleScoreIMPL,cumul_WrongSyntaxApp,ruleScoreHS
0033-F14,3.-1.4.0,226-001-BARNES-F14,6,PS,-83.3392414038,0,0,0,1,1,0,1,0
0033-F14,4.1.1.0,226-001-BARNES-F14,6,WE,0.0,0,0,1,0,0,0,0,0
0033-F14,4.1.2.0,226-001-BARNES-F14,6,PS,0.0,0,1,1,1,1,0,1,0
0033-F14,4.1.3.0,226-001-BARNES-F14,6,PS,174.381868132,1,1,0,1,1,0,1,0
0033-F14,5.1.1.0,226-001-BARNES-F14,6,WE,0.0,0,0,1,0,0,0,0,0
0033-F14,5.1.2.0,226-001-BARNES-F14,6,PS,0.0,0,1,1,0,1,1,0,0
0033-F14,5.1.3.0,226-001-BARNES-F14,6,PS,-70.6382433356,1,1,0,1,1,1,1,0
0033-F14,6.1.1.0,226-001-BARNES-F14,6,PS,0.0,0,1,1,1,0,1,0,0
0033-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0.0,0,0,0,1,0,0,0,0
0033-F14,6.1.3.0,226-001-BARNES-F14,6,PS,0.0,1,0,0,0,0,0,0,0
0033-F14,6.-1.3.0,226-001-BARNES-F14,7,PS,0.0,1,0,0,0,0,0,0,0
0033-F14,6.-1.3.0,226-001-BARNES-F14,8,PS,0.0,1,0,0,0,0,0,0,0
0033-F14,6.-1.3.1,226-001-BARNES-F14,8,PS,0.0,1,0,0,0,1,0,0,0
0033-F14,6.-1.4.0,226-001-BARNES-F14,8,PS,-10.901331954,1,1,0,1,1,1,1,0
0035-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
0035-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,0,0
0035-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,1,0,0,0,0
0035-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842,1,0,0,1,0,0,0,0
0035-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,1,0
0035-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,1,0
0035-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.9416187528,1,1,0,1,0,0,1,0
0035-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,1,0
0035-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,1,0
0035-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,0,0,1,0
0035-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
0035-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,1,0
0035-F14,3.-1.3.1,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,1,0
0035-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,-167.731092437,1,0,0,0,1,0,1,0
0035-F14,4.-1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,0,0,0,0,0,0
0035-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,1,0,1,0
0035-F14,4.-1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,1,0,1,0
0035-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0.0,0,0,0,0,1,0,1,0
0035-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,1,0,1,0
0035-F14,4.-1.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,0,1,0,1,0
0035-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,1,0,1,0
0035-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,1,0,1,0
0035-F14,5.-1.3.0,226-001-BARNES-F14,5,WE,0.0,1,0,0,0,0,0,0,0
0035-F14,5.-1.4.1,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,1,1,1,0
0035-F14,5.-1.1.0,226-001-BARNES-F14,5,PS,0.0,1,0,1,0,1,1,1,0
0035-F14,5.-1.2.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,0,1,1,0
0035-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,12.5,1,0,0,0,0,1,1,1
0035-F14,6.-1.2.1,226-001-BARNES-F14,5,PS,0.0,1,0,0,1,1,1,1,1
0035-F14,6.-1.3.0,226-001-BARNES-F14,6,WE,0.0,1,0,0,1,0,0,1,0
0035-F14,6.-1.1.1,226-001-BARNES-F14,6,PS,0.0,0,0,0,1,1,0,1,0
0035-F14,6.-1.4.0,226-001-BARNES-F14,6,PS,54.527027027,1,1,0,0,1,1,1,0
0039-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
0039-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0039-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0.0,1,0,1,0,0,0,0,0
0039-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-34.8684210526,1,0,0,0,0,0,0,0
0039-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0039-F14,2.1.2.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,0,1,0,0,0
0039-F14,2.1.3.0,226-001-BARNES-F14,2,PS,102.59951349,1,1,0,1,1,0,0,1
0039-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0039-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,0,1,0,1,1
0039-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-126.760218651,1,1,0,1,1,0,1,1
0039-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0039-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0039-F14,4.1.3.0,226-001-BARNES-F14,3,PS,34.7434119279,1,1,0,1,1,0,1,1
0039-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0039-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0039-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,1,1,1,1
0039-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,1,1,1,1
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,1,1,1,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,0,0,1,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,0,0,1,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,0,0,1,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,0,0,1,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,1,0,1,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,0,0,1,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,0,0,0,1,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,4,PS,0.0,1,0,0,0,1,0,1,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,0,0,1,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,1,0,1,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,-75.7142857143,1,0,0,0,1,0,1,0
0039-F14,6.-1.1.0,226-001-BARNES-F14,5,PS,0.0,0,0,0,1,0,0,0,0
0039-F14,6.-1.2.0,226-001-BARNES-F14,5,PS,0.0,0,0,0,1,1,0,0,0
0039-F14,6.-1.3.0,226-001-BARNES-F14,5,WE,0.0,1,0,0,0,0,0,0,0
0039-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0.0,1,1,0,1,1,1,1,0
003a-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
003a-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,0,1,0,1,0
003a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,1,1,1,0,1,0
003a-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-58.5526315789,1,0,0,1,1,0,1,0
003a-F14,2.-1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
003a-F14,2.-1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,0,0,0,0,0,0
003a-F14,2.-1.3.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,0,0
003a-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,5.00424448217,1,0,0,1,1,0,0,0
003a-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,1,0
003a-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,1,0,0,1,0
003a-F14,3.1.3.0,226-001-BARNES-F14,2,PS,144.03382399,1,1,0,1,1,0,1,0
003a-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
003a-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0,0,0,1,1,1,0,1,0
003a-F14,4.1.3.0,226-001-BARNES-F14,3,PS,0.0,1,1,0,1,1,0,1,1
003a-F14,4.1.2.0,226-001-BARNES-F14,4,PS,-139.771151179,1,1,1,1,1,1,1,1
003a-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0.0,0,1,1,1,0,1,0,1
003a-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
003a-F14,5.1.3.0,226-001-BARNES-F14,4,PS,-5.92959671907,1,1,0,1,1,1,1,1
003a-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0.0,0,0,1,1,0,1,0,1
003a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0.0,0,1,0,0,0,0,0,0
003a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,6.43026427581,1,1,0,1,1,1,1,1
003b-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,1,0
003b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,1,0
003b-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,0,0,0,1,0
003b-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-94.7368421053,1,0,0,0,0,0,1,0
003b-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,0,0
003b-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
003b-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-5.26315789474,1,1,0,0,1,0,1,0
003b-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,1,0,0,0,0
003b-F14,3.-1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,0
003b-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,1,0
003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,1,0
003b-F14,4.-1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,0
003b-F14,4.-1.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,0
003b-F14,4.-1.2.1,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,0,0
003b-F14,4.-1.3.0,226-001-BARNES-F14,1,WE,0.0,1,0,0,0,0,0,0,0
003b-F14,4.-1.4.0,226-001-BARNES-F14,1,PS,68.5714285714,1,0,0,0,1,0,1,0
003b-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,0,0,1,0
003b-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,1,0
003b-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,0,0,1,0
003b-F14,5.-1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,1,1,0,1,1,0
003b-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,1,0,1,1,0
003b-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-56.0714285714,1,0,0,1,0,1,1,0
003b-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
003b-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,0
003b-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
003b-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
003b-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,1
003b-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,0,1,1,1
003b-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,108.581081081,1,1,0,1,1,1,1,1
003e-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
003e-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,0,0,0,0
003e-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,1,0,0,0,0
003e-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842,1,0,0,1,0,0,0,0
003e-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,1,1,0,0,0
003e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
003e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.9416187528,1,1,0,1,0,0,0,0
003e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
003e-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
003e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-43.2650730195,1,1,0,0,1,0,0,0
003e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,1
003e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
003e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,14.6411234397,1,1,0,0,1,0,1,1
003e-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,1
003e-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
003e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,9.02682843472,1,1,0,1,0,1,1,1
003e-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,1,0,1,0,1
003e-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,0,0,0,0,0,0
003e-F14,6.1.3.0,226-001-BARNES-F14,3,PS,23.6417296427,1,1,0,1,1,1,0,1
003f-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,0,0,0,0,0
003f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,0,0,0,0,0
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,1,0,1,0,0,0,0,0
003f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,0,0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0.0,1,0,1,0,0,0,0,0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0.0,1,0,1,0,0,0,0,0
003f-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.7894736842,1,0,0,0,0,0,0,0
003f-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,1,0
003f-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,1,0,0,1,0
003f-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-31.0415745245,1,1,0,1,1,0,1,0
003f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,1,0
003f-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,1,0,0,1,0
003f-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.5051807131,1,1,0,1,1,0,1,0
003f-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0.0,0,1,1,1,1,0,0,1
003f-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
003f-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0.0,1,0,0,1,0,0,0,1
003f-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0.0,1,0,0,1,1,0,0,1
003f-F14,4.-1.4.0,226-001-BARNES-F14,4,PS,-59.5284327323,1,0,0,1,1,0,1,1
003f-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0.0,0,1,1,1,0,0,0,1
003f-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
003f-F14,5.1.3.0,226-001-BARNES-F14,4,PS,127.108680793,1,1,0,0,0,0,0,1
003f-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
003f-F14,6.1.3.0,226-001-BARNES-F14,4,PS,0.0,1,0,0,0,0,0,0,1
003f-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,0.0,1,0,0,0,1,0,0,1
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0,1,0,0,0,0,0,0,1
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0,1,0,0,0,0,0,0,1
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0.0,1,0,0,0,0,0,1,1
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0,1,0,0,0,0,0,1,1
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0.0,1,0,0,0,0,0,1,1
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0,1,0,0,0,1,0,1,1
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,-65.7959394801,1,1,0,0,0,1,1,1
0044-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,1,0,0,0
0044-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,1,0,0,0,0
0044-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0,1,0,1,0,0,0,0,0
0044-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-49.3421052632,1,0,0,1,1,0,0,0
0044-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,0
0044-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0044-F14,2.1.3.0,226-001-BARNES-F14,2,PS,117.0731977,1,1,0,1,0,0,0,0
0044-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,0,0,0,0
0044-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,1,0,0,0,0
0044-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-119.964102146,1,1,0,1,1,0,0,0
0044-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0044-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,1,1,1
0044-F14,4.1.3.0,226-001-BARNES-F14,2,PS,152.233009709,1,1,0,1,1,1,1,1
0044-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,0,1,0,1
0044-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,1,0,0,0,0
0044-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-158.086124402,1,1,0,1,1,1,1,1
0044-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0044-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,0,0,1,0,1
0044-F14,6.1.3.0,226-001-BARNES-F14,2,PS,114.908554308,1,1,0,1,1,1,0,1
0045-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
0045-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
0045-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,1,0,0,0,0
0045-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842,1,0,0,1,0,0,0,0
0045-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0045-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0045-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.7138434321,1,1,0,0,0,0,0,0
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,1,1,0
0045-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,1,0
0045-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,1,0,1,1,1,1,0
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,61.4098066411,1,1,1,1,1,1,1,0
0045-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,1,1,0,0
0045-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0045-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-16.5568654646,1,1,0,1,1,1,0,1
0045-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0045-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0045-F14,5.1.3.0,226-001-BARNES-F14,1,PS,26.0714285714,1,1,0,0,0,1,0,1
0045-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0045-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,0
0045-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,1,0,0,1,1,0,1
0047-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0047-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,1,0,0,0,0,0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,1,0,1,0,1,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,0,0,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,1,0,0,0,1,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,0,0,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,1,0,0,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,1,0,1,0,1,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,0,1,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,-58.5526315789,1,0,1,0,1,0,1,0
0047-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,1,1,0,1,0
0047-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,1,0,0,1,0
0047-F14,2.1.3.0,226-001-BARNES-F14,3,PS,87.628261831,1,1,0,1,0,0,1,0
0047-F14,3.1.1.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,1,1,0,1,0
0047-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,1,0
0047-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-63.8329118055,1,1,0,0,1,0,1,0
0047-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,1,1,0,1,0
0047-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,1,0,0,1,0
0047-F14,4.1.3.0,226-001-BARNES-F14,3,PS,28.3287101248,1,1,0,1,1,0,1,1
0047-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0047-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0047-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,1,1,1,1
0047-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,0,1,1,1
0047-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,-33.5714285714,1,0,0,1,1,1,1,1
0047-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0047-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0.0,0,1,0,1,1,1,0,1
0047-F14,6.1.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,1,1,1,1
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,1,1,1,1
0047-F14,6.-1.4.1,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,0,1,1,1
0047-F14,6.-1.4.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,1,1,1,1,1
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,7.02702702703,1,0,0,0,0,1,1,1
004a-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,1,0
004a-F14,1.0.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,1,0,0,1,0
004a-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,1,1,1,0,1,0
004a-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-73.0263157895,1,0,0,1,1,0,1,0
004a-F14,2.1.1.0,226-001-BARNES-F14,4,PS,0.0,0,1,1,1,1,0,0,0
004a-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
004a-F14,2.1.3.0,226-001-BARNES-F14,4,PS,82.7742149491,1,1,0,1,1,0,0,0
004a-F14,3.1.1.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
004a-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
004a-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.5051807131,1,1,0,1,1,1,0,0
004a-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0.0,0,0,1,0,0,0,0,0
